ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,MSRP,DISCOUNT,IS_BIG_DEAL,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,COUNTRY_Austria,COUNTRY_Belgium,COUNTRY_Canada,COUNTRY_Denmark,COUNTRY_Finland,COUNTRY_France,COUNTRY_Germany,COUNTRY_Ireland,COUNTRY_Italy,COUNTRY_Japan,COUNTRY_Norway,COUNTRY_Philippines,COUNTRY_Singapore,COUNTRY_Spain,COUNTRY_Sweden,COUNTRY_Switzerland,COUNTRY_UK,COUNTRY_USA,DEALSIZE_Medium,DEALSIZE_Small,SEGMENT
10235,-0.11220131389876024,-0.3139953355276844,-0.4949236968617025,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10250,1.530556853420273,-1.0999494122865896,-0.26739667398369643,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10262,0.5038329988458772,-0.21575107593282122,-0.21146521012585723,-0.8142086879364528,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
10275,-0.7282356266433977,-1.0017051526917264,-0.9570370535900632,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10284,1.530556853420273,-0.11750681633795805,0.2930040124365953,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10297,-0.7282356266433977,-0.21575107593282122,-0.7164774566092597,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10308,1.1198673115905147,-0.8543387632994318,-0.28042924808649394,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10316,-1.138925168473156,-1.1981936718814528,-1.1590419521834243,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10328,-1.138925168473156,-0.11750681633795805,-0.8717822980009297,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10340,0.40116061338843767,-1.1981936718814528,-0.6768367103799173,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10353,0.5038329988458772,-1.9350256188429267,-0.9630103167205121,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10361,1.4278844679628335,-0.5596059845148423,-0.005116120164897098,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10375,0.9145225406756355,-0.06838468654052647,0.035610673906345036,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10388,-0.009528928441320661,0.815813649813242,0.19797482627036367,-0.8142086879364528,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10398,-1.344269939388035,-0.8052166335020002,-1.124288421242631,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10401,2.762625478909548,-0.3139953355276844,0.6872393790462191,-0.8142086879364528,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10416,-0.9335803975582768,-1.0999494122865896,-1.0656418377800423,-0.8142086879364528,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10108,-0.42021847027107895,0.815813649813242,0.0627618699538398,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10121,-1.0362527830157164,0.12810383264919986,-0.7523170353919528,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10135,-0.5228908557285186,0.27547022204149463,-0.46668645297230793,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10145,-0.8309080121008373,0.815813649813242,-0.16422212900321637,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10159,-1.2415975539305957,0.815813649813242,-0.6551157535419215,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10169,-0.11220131389876024,0.815813649813242,0.19906087411226348,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10180,-1.344269939388035,0.815813649813242,-0.5644307587432891,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10190,0.7091777697607564,0.07898170285176827,0.025293219408297027,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10211,0.1958158424735585,0.815813649813242,0.26422374462625087,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10224,-0.5228908557285186,0.815813649813242,-0.11806509572247528,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10237,-0.8309080121008373,0.815813649813242,-0.2391594300943019,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10252,-1.0362527830157164,0.815813649813242,-0.39174915188122245,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10264,-0.11220131389876024,0.6684472604209473,-0.12132323924817465,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10276,0.29848822793099805,0.815813649813242,0.40758205975702316,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10285,-0.9335803975582768,0.815813649813242,-0.5177307015415981,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10299,0.29848822793099805,0.815813649813242,0.449937925591115,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10309,1.530556853420273,0.029859573054336692,0.37011340921148045,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10319,-1.344269939388035,0.815813649813242,-0.5036120795969008,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10331,-0.3175460848136394,0.815813649813242,0.7996453306828475,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10341,-0.42021847027107895,-0.6087281143122739,-0.7343972460006062,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10355,0.5038329988458772,0.815813649813242,0.41952858601792087,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10365,-1.344269939388035,0.815813649813242,-0.06973596675793461,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10375,0.6065053843033168,0.815813649813242,0.6231625563741315,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10390,1.017194926133075,-1.7385370996532004,-0.7327681742377565,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10403,1.017194926133075,0.815813649813242,0.8881582297976803,0.03196674501340019,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10106,0.40116061338843767,-2.131514138032653,-1.0797604597247394,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10120,1.4278844679628335,-1.6402928400583372,-0.5828935720555855,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10133,-0.8309080121008373,-1.6402928400583372,-1.1937954831242175,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10143,-0.11220131389876024,-2.3280026572223793,-1.252985090507756,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10156,-1.5496147103029143,-2.0823920082352214,-1.4843132808324113,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10168,1.325212082505394,-1.5911707102609056,-0.5763772850041867,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10199,-0.6255632411859581,-2.229758397627516,-1.3252072719940922,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10210,0.8118501552181959,-2.0823920082352214,-0.9722417233766603,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10223,0.6065053843033168,-1.8367813592480635,-0.9000195418903243,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10235,0.6065053843033168,-2.377124787019811,-1.1427512345549273,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10250,0.09314345701611891,-1.5911707102609056,-0.9146811877559714,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10262,1.4278844679628335,-2.2788805274249477,-0.9195684030445205,-1.436396506281933,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10275,0.29848822793099805,-1.885903489045495,-0.9934196562937062,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10284,-0.21487369935619982,-1.5911707102609056,-0.9993929194241551,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10296,-0.9335803975582768,-1.7385370996532004,-1.2459257795354075,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10308,1.2225396970479543,-1.9841477486403583,-0.8158508341430905,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10316,-0.11220131389876024,-1.787659229450632,-1.051523215835345,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10328,-0.11220131389876024,-1.5911707102609056,-0.9711556755347605,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10340,0.5038329988458772,-1.6402928400583372,-0.8305124800087377,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10353,0.5038329988458772,-0.06838468654052647,-0.14413024392807025,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10361,-0.21487369935619982,-0.06838468654052647,-0.4498527114228612,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10375,1.4278844679628335,-0.9034608930968634,-0.17888377486886353,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10388,-0.8309080121008373,0.815813649813242,-0.18594308584121216,-1.436396506281933,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10398,1.4278844679628335,-2.3280026572223793,-0.9543219339853137,-1.436396506281933,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10401,2.1465911661649106,-2.377124787019811,-0.8549485564514829,-1.436396506281933,42,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10416,0.1958158424735585,-1.5911707102609056,-0.8864439438665769,-1.436396506281933,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10104,-0.21487369935619982,0.815813649813242,0.08231073110803601,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10115,-0.8309080121008373,0.815813649813242,-0.38577588875077357,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10127,1.1198673115905147,0.815813649813242,1.4241228397752268,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10141,0.9145225406756355,0.815813649813242,1.0570386692130977,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10151,-0.9335803975582768,0.815813649813242,-0.18105587055266312,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10165,1.325212082505394,0.5210808710286525,0.5444240878363967,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
10176,-1.2415975539305957,0.815813649813242,-0.238616406173352,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10184,1.017194926133075,0.815813649813242,0.7572894648487556,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10195,1.4278844679628335,0.815813649813242,0.8729535600110833,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10207,-0.7282356266433977,0.5210808710286525,-0.4867783380474541,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10220,0.1958158424735585,0.815813649813242,0.23327138113210685,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10230,-0.11220131389876024,0.815813649813242,0.2283841658435578,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10246,-1.344269939388035,0.815813649813242,-0.3396188554700325,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10259,-0.6255632411859581,0.815813649813242,-0.2711978414303457,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10271,-0.11220131389876024,0.7175693902183788,-0.11317788043392622,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10282,0.29848822793099805,0.815813649813242,0.4108402032827226,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10292,0.6065053843033168,0.815813649813242,0.7762953020820019,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10305,0.7091777697607564,0.815813649813242,0.5780915709352903,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10314,-0.7282356266433977,0.815813649813242,-0.0816824930188323,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10325,0.29848822793099805,0.815813649813242,0.8887012537186303,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10336,-1.2415975539305957,0.815813649813242,-0.22395476030770484,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10350,-0.42021847027107895,-0.6087281143122739,-0.7278809589492075,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10359,1.1198673115905147,0.815813649813242,0.7290522209593611,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10371,1.325212082505394,-1.3455600612737477,-0.45582597455331003,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10383,-0.6255632411859581,0.815813649813242,-0.25327805203899917,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10395,1.1198673115905147,0.815813649813242,1.1612992620354776,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10412,-0.9335803975582768,0.815813649813242,-0.050730129524688285,0.3555044105530499,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10425,-1.7549594812177935,0.815813649813242,-0.9005625658112741,0.3555044105530499,114,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10104,-0.3175460848136394,-1.4929264506660425,-1.0037371107917543,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10117,-1.4469423248454747,-1.6894149698557688,-1.3686491856700838,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10127,1.1198673115905147,-0.7069723739071371,-0.20331985131160882,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10142,0.7091777697607564,-1.6894149698557688,-0.7941298773050947,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10153,-0.42021847027107895,-1.2964379314763161,-0.9635533406414619,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10165,0.29848822793099805,-0.8543387632994318,-0.5519412085614415,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10176,0.29848822793099805,-0.952583022894295,-0.6002703375259821,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10185,-1.5496147103029143,-1.7385370996532004,-1.4017736448480274,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10196,1.1198673115905147,-1.050827282489158,-0.37871657777842493,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10208,-0.5228908557285186,-0.9034608930968634,-0.8609218195819318,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10220,-0.5228908557285186,-0.7560945037045687,-0.813135714538341,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10230,0.8118501552181959,-1.542048580463474,-0.7121332652416605,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10247,1.4278844679628335,-1.0017051526917264,-0.23101407128005347,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10272,0.8118501552181959,-1.3455600612737477,-0.6029854571307316,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10282,0.1958158424735585,-0.8543387632994318,-0.5883238112650845,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10292,-0.009528928441320661,-1.3946821910711793,-0.8831858003408775,-1.063083815274645,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10306,-0.11220131389876024,-1.1490715420840212,-0.8158508341430905,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10314,0.29848822793099805,-1.0999494122865896,-0.6605459927514205,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10325,0.9145225406756355,0.815813649813242,1.2916250030634524,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10337,-1.4469423248454747,0.815813649813242,-0.6828099735103662,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10350,0.9145225406756355,0.815813649813242,1.5946323509534939,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10359,-1.0362527830157164,-0.952583022894295,-1.0482650723096456,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10372,-1.138925168473156,-1.2473158016788843,-1.1666442870767229,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10383,0.29848822793099805,-1.1490715420840212,-0.6904123084036647,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10395,1.017194926133075,0.815813649813242,2.945132842355883,-1.063083815274645,56,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10413,1.6332292388777125,-1.0017051526917264,-0.16150700939846688,-1.063083815274645,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10108,-0.11220131389876024,-0.06838468654052647,-0.39772241501167127,-0.49067102239680316,79,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10121,0.9145225406756355,-0.4613617249199791,-0.14141512432332076,-0.49067102239680316,80,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10135,0.9145225406756355,0.6193251306235157,0.36414014608103157,-0.49067102239680316,79,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
